id	ne	type	url	dpb	solr_iteration	solr_pos	cand_pos	solr_score	cand_score	solr_inlinks	cand_inlinks	quotes	lang	disambig	main_title_exact_match	main_title_start_match	main_title_end_match	main_title_match	title_exact_match_fraction	title_start_match_fraction	title_end_match_fraction	title_match_fraction	last_part_match_fraction	mean_levenshtein_ratio	name_conflict	date_match	type_match	role_match	subject_match	entity_match	spec_match	cat_match	label
7397	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Bali_(eiland)	0	0.10000	0.10000	0.07828	0.07828	0.02293	0.02293	0	1	0	0	0	0	0	0.00000	0.00000	0.10000	0.00000	0.00000	0.34577	0	0	0	0	0	1	0	0	0
7398	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Ambon_(eiland)	0	0.15000	0.15000	0.07828	0.07828	0.00406	0.00406	0	1	0	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.40067	0	0	0	0	0	1	0	0	0
7399	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Lombok_(eiland)	0	0.20000	0.20000	0.07828	0.07828	0.00329	0.00329	0	1	0	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.37535	0	0	0	0	0	0	0	0	0
7400	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Zeebeving_Indische_Oceaan_2004	0	0.25000	0.25000	0.42455	0.42455	0.00276	0.00276	0	1	1	0	0	0	0	0.01724	0.00000	0.00000	0.00000	0.01695	0.29779	0	0	0	0	0	0	0	0	0
7401	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Onderdistrict_(Indonesië)	0	0.30000	0.30000	0.07828	0.07828	0.00237	0.00237	0	1	0	0	0	0	0	0.00000	0.00000	0.14286	0.00000	0.50000	0.44531	0	0	0	0	0	1	1	1	0
7402	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Ternate_(eiland)	0	0.35000	0.35000	0.07828	0.07828	0.00208	0.00208	0	1	0	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.34625	0	0	0	0	0	0	0	0	0
7403	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Madoera_(eiland)	0	0.40000	0.40000	0.11071	0.11071	0.00204	0.00204	0	1	0	0	0	0	0	0.00000	0.00000	0.40000	0.00000	0.00000	0.41889	0	0	0	0	0	0	0	0	0
7404	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Indonesisch_voetbalelftal	0	0.45000	0.45000	0.07828	0.07828	0.00145	0.00145	0	1	1	0	0	0	0	0.00000	0.00000	0.16667	0.00000	0.00000	0.39956	0	0	0	0	1	0	0	0	0
7405	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Japanse_bezetting_van_Nederlands-Indië	0	0.50000	0.50000	0.07828	0.07828	0.00140	0.00140	0	1	1	0	0	0	0	0.00000	0.00000	0.14286	0.00000	0.25000	0.31099	0	0	0	0	1	1	0	0	0
7406	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Soela-groep	0	0.55000	0.55000	0.07828	0.07828	0.00125	0.00125	0	1	1	0	0	0	0	0.00000	0.00000	0.16667	0.00000	0.00000	0.37036	0	0	0	0	0	0	0	1	0
7407	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Provincies_van_Indonesië	0	0.60000	0.60000	0.33383	0.33383	0.00081	0.00081	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.50000	0.48780	0	0	0	0	1	0	0	0	0
7408	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Verenigde_Staten_van_Indonesië	0	0.65000	0.65000	0.33383	0.33383	0.00068	0.00068	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.50000	0.44652	0	0	0	0	0	0	0	0	0
7409	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Volksraad_(Nederlands-Indië)	0	0.70000	0.70000	0.07828	0.07828	0.00068	0.00068	0	1	0	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.43254	0	0	0	0	0	0	1	0	0
7410	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Obi_(Molukken)	0	0.75000	0.75000	0.07828	0.07828	0.00066	0.00066	0	1	0	0	0	0	0	0.00000	0.00000	0.14286	0.00000	0.12500	0.41119	0	0	0	0	0	0	0	0	0
7411	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Geschiedenis_van_Indonesië	0	0.80000	0.80000	0.44844	0.44844	0.00064	0.00064	0	1	1	0	0	1	0	0.00000	0.00000	0.15385	0.00000	0.57143	0.46787	0	0	0	0	0	0	0	0	0
7412	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Lijst_van_talen_in_Indonesië	0	0.85000	0.85000	0.33383	0.33383	0.00055	0.00055	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.57143	0.47966	0	0	0	0	0	0	0	0	0
7413	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Communistische_Partij_van_Indonesië	0	0.90000	0.90000	0.33383	0.33383	0.00048	0.00048	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.50000	0.40635	0	0	0	0	1	0	0	2	0
7414	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Ronde_van_Indonesië	0	0.95000	0.95000	0.33383	0.33383	0.00040	0.00040	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.33333	0.61810	0	0	0	0	-1	0	0	0	0
7415	Indonesië	location	http://resolver.kb.nl/resolve?urn=ddd:010570592:mpeg21:a0123:ocr	http://nl.dbpedia.org/resource/Oost-Indonesië	0	1.00000	1.00000	0.07828	0.07828	0.00035	0.00035	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.50000	0.50711	0	0	0	0	1	0	0	1	0
7416	Stadsschouwburg	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Stadsschouwburg_Amsterdam	0	0.05000	0.05000	0.63030	0.63030	0.36700	0.56439	0	1	1	0	1	0	0	0.33333	0.00000	0.33333	0.00000	0.00000	0.80526	0	0	0	0	0	0	0	0	0
7417	Stadsschouwburg	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Stadsschouwburg_(Groningen)	0	0.20000	0.10000	0.88937	0.88937	0.07389	0.11364	0	1	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	-1	0	0	0	0
7418	Stadsschouwburg	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Stadsschouwburg_Brugge	0	0.25000	0.15000	0.50256	0.50256	0.04926	0.07576	0	1	1	0	1	0	0	1.00000	0.00000	0.00000	0.00000	0.00000	0.90541	0	0	0	0	0	0	0	0	0
7419	Stadsschouwburg	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Stadsschouwburg_Nijmegen	0	0.50000	0.20000	0.50256	0.50256	0.03202	0.04924	0	1	1	0	1	0	0	1.00000	0.00000	0.00000	0.00000	0.00000	0.88462	0	0	0	0	-1	0	0	0	0
7420	Stadsschouwburg	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Stadsschouwburg_Kortrijk	0	0.55000	0.25000	0.50256	0.50256	0.02463	0.03788	0	1	1	0	1	0	0	1.00000	0.00000	0.00000	0.00000	0.00000	0.88462	0	0	0	0	-1	0	0	0	0
7421	Stadsschouwburg	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Stadsschouwburg_(Amsterdam)	0	0.65000	0.30000	1.00000	1.00000	0.10345	0.15909	0	0	0	1	0	0	0	0.00000	0.50000	0.00000	0.00000	0.00000	0.83559	0	0	0	0	-1	0	0	0	0
7422	Koninginneweg	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Koninginneweg_(Amsterdam)	0	0.05000	0.05000	1.00000	1.00000	1.00000	1.00000	0	1	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	1	0	0	0	0	0	1
7423	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Cyrano_de_Bergerac_(toneelstuk)	0	0.10000	0.05000	0.53265	0.53265	0.03084	0.05251	0	1	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	-1	0	0	0	1
7424	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Cyrano_de_Bergerac_(musical)	0	0.25000	0.10000	0.41057	0.41057	0.01371	0.02334	0	1	0	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.77778	0	0	0	0	-1	1	0	0	0
7425	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Cyrano_de_Bergerac_(persoon)	0	0.30000	0.15000	1.00000	1.00000	0.00960	0.01634	0	1	0	1	0	0	0	0.00000	0.60000	0.40000	0.00000	0.00000	0.81121	0	1	1	0	-1	0	0	0	0
7426	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Cyrano_de_Bergerac_(film)	0	0.35000	0.20000	0.53265	0.53265	0.00343	0.00583	0	1	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	-1	0	0	0	0
7427	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Cyrano_de_Bergerac_(play)	0	0.45000	0.25000	0.41057	0.41057	0.27827	0.47375	0	0	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	0	0	0	0	0
7428	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Cyrano_de_Bergerac	0	0.55000	0.30000	0.89560	0.89560	0.10487	0.17853	0	0	1	1	0	0	0	0.00000	0.60000	0.40000	0.00000	0.00000	0.81121	0	0	1	0	0	0	0	0	0
7429	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Cyrano_de_Bergerac_(1990_film)	0	0.60000	0.35000	0.41057	0.41057	0.07265	0.12369	0	0	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	-1	0	0	0	0
7430	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Cyrano_de_Bergerac_(1950_film)	0	0.65000	0.40000	0.41057	0.41057	0.04318	0.07351	0	0	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	-1	0	0	0	0
7431	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Cyrano_de_Bergerac_(Alfano)	0	0.70000	0.45000	0.62632	0.62632	0.01851	0.03151	0	0	0	1	0	0	0	0.00000	0.66667	0.00000	0.00000	0.25000	0.85958	0	0	0	0	-1	0	0	0	0
7432	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Cyrano_de_Bergerac_(1945_film)	0	0.85000	0.50000	0.41057	0.41057	0.00685	0.01167	0	0	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	-1	0	0	0	0
7433	Cyrano de Bergerac	person	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Cyrano_de_Bergerac_(2008_film)	0	0.90000	0.55000	0.53265	0.53265	0.00548	0.00933	0	0	0	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.89130	0	0	0	0	-1	0	0	0	0
7434	Marnixstraat	other	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Marnixstraat	0	0.05000	0.05000	1.00000	1.00000	0.93269	0.93269	0	1	1	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.85294	0	0	0	0	0	0	0	0	1
7435	Marnixstraat	other	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Busstation_Marnixstraat	0	0.10000	0.10000	0.34873	0.34873	0.03846	0.03846	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.68571	0	0	0	0	0	0	0	0	0
7436	Marnixstraat	other	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Onderstation_Marnixstraat	0	0.15000	0.15000	0.34873	0.34873	0.02885	0.02885	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.64865	0	0	0	0	0	0	0	0	0
7437	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Koninklijk_Concertgebouw	0	0.10000	0.05000	1.00000	1.00000	0.19087	0.33967	0	1	1	0	0	1	0	0.20000	0.40000	0.20000	0.00000	0.00000	0.78230	0	0	0	0	0	0	0	0	1
7438	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Concertgebouw_(Brugge)	0	0.15000	0.10000	0.62471	0.62471	0.01894	0.03371	0	1	0	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.65385	0	0	0	0	-1	0	0	0	0
7439	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Vriendenkransconcours	0	0.20000	0.15000	0.13986	0.13986	0.01748	0.03111	0	1	1	0	0	0	0	0.00000	0.00000	0.28571	0.42857	0.00000	0.31908	0	0	0	0	0	0	0	0	0
7440	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Jazz_Orchestra_of_the_Concertgebouw	0	0.45000	0.20000	0.31760	0.31760	0.00729	0.01296	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.54167	0	0	0	0	-1	0	0	0	0
7441	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Orgel_van_het_Concertgebouw	0	0.55000	0.25000	0.35736	0.35736	0.00146	0.00259	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.73125	0	0	0	0	-1	0	0	0	0
7442	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Orgel_Concertgebouw	0	0.60000	0.30000	0.31760	0.31760	0.00000	0.00000	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.81250	0	0	0	0	0	0	0	0	0
7443	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Concertgebouw_(Amsterdam)	0	0.65000	0.35000	0.76208	0.76208	0.00000	0.00000	0	1	0	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.79630	0	0	1	0	0	0	0	0	0
7444	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Concertgebouw	0	0.75000	0.40000	0.81236	0.81236	0.17241	0.30683	0	0	1	1	0	0	0	0.00000	0.25000	0.50000	0.00000	0.00000	0.80543	0	0	1	0	0	0	0	0	0
7445	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Pink_Floyd_bootleg_recordings	0	0.80000	0.45000	0.06255	0.06255	0.15104	0.26880	0	0	1	0	0	0	0	0.00000	0.00000	0.00379	0.00000	0.00000	0.27097	0	0	0	0	-1	0	0	0	0
7446	Concertgebouw	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Oscar_Peterson_at_the_Concertgebouw	0	0.90000	0.50000	0.26578	0.26578	0.00243	0.00432	0	0	1	0	0	1	0	0	0	0	0	0.00000	0.54167	0	0	0	0	-1	0	0	0	0
7447	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Artis	0	0.05000	0.05000	1.00000	1.00000	0.10347	0.34982	0	1	1	1	0	0	0	0.00000	0.50000	0.16667	0.16667	0.00000	0.51275	0	0	1	0	0	0	0	0	1
7448	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/L'art_pour_l'art	0	0.25000	0.10000	0.08696	0.08696	0.01246	0.04212	0	1	1	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.36991	0	0	0	0	-1	0	0	0	0
7449	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Ethnographisch_Museum_Artis	0	0.30000	0.15000	0.35432	0.35432	0.00650	0.02198	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.32292	0	0	0	0	1	0	0	0	0
7450	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Lege_artis	0	0.40000	0.20000	0.06149	0.06149	0.00108	0.00366	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.66667	0	0	0	0	-1	0	0	0	0
7451	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://nl.dbpedia.org/resource/Lijst_van_dieren_in_Artis	0	0.45000	0.25000	0.31524	0.31524	0.00108	0.00366	0	1	1	0	0	1	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.35897	0	0	0	0	0	0	0	0	0
7452	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Mr._Porter	0	0.65000	0.30000	0.06149	0.06149	0.10130	0.34249	0	0	1	0	0	0	0	0.00000	0.00000	0.16667	0.16667	0.00000	0.36610	0	0	-1	0	0	0	0	0	0
7453	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Art_for_art's_sake	0	0.75000	0.35000	0.08696	0.08696	0.04171	0.14103	0	0	1	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.36991	0	0	0	0	0	0	0	0	0
7454	Artis	location	http://resolver.kb.nl/resolve?urn=ddd:010655379:mpeg21:a0028:ocr	http://dbpedia.org/resource/Medal_for_Merit_to_Culture_%E2%80%93_Gloria_Artis	0	0.85000	0.40000	0.44255	0.44255	0.02817	0.09524	0	0	1	0	0	1	0	0.00000	0.00000	0.50000	0.25000	0.00000	0.34432	0	0	0	0	0	0	0	0	0
7455	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Limburg_(Nederland)	0	0.05000	0.05000	0.89246	0.89246	0.24299	0.24299	0	1	0	1	0	0	0	0.00000	0.42857	0.42857	0.00000	0.00000	0.58837	0	0	1	0	0	1	0	0	1
7456	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Belgisch_provinciaal_voetbal	0	0.10000	0.10000	0.09208	0.09208	0.14772	0.14772	0	1	1	0	0	0	0	0.00000	0.00000	0.07547	0.00000	0.00000	0.16461	0	0	0	0	0	0	0	0	0
7457	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Limburg_(Belgische_provincie)	0	0.15000	0.15000	1.00000	1.00000	0.13956	0.13956	0	1	0	1	0	0	0	0.00000	0.27273	0.63636	0.09091	0.00000	0.63179	0	0	1	0	0	0	0	0	0
7458	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Hasselt_(België)	0	0.20000	0.20000	0.04604	0.04604	0.09914	0.09914	0	1	0	0	0	0	0	0.00000	0.00000	0.09091	0.00000	0.00000	0.27007	0	0	1	0	0	0	0	2	0
7459	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Roda_JC_Kerkrade	0	0.25000	0.25000	0.06511	0.06511	0.08817	0.08817	0	1	1	0	0	0	0	0.00000	0.00000	0.20000	0.00000	0.00000	0.24307	0	0	0	0	0	0	0	0	0
7460	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Zuid-Limburg_(Nederland)	0	0.30000	0.30000	0.07975	0.07975	0.05155	0.05155	0	1	0	0	0	1	0	0.00000	0.00000	0.50000	0.50000	0.00000	0.63987	0	0	0	0	0	0	0	2	0
7461	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Valkenburg_(Limburg)	0	0.35000	0.35000	0.04604	0.04604	0.03200	0.03200	0	1	0	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.33333	0	0	1	0	0	0	1	2	0
7462	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Hertogdom_Limburg	0	0.40000	0.40000	0.23768	0.23768	0.02474	0.02474	0	1	1	0	0	1	0	0.00000	0.00000	0.20000	0.00000	0.16667	0.55709	0	0	1	0	0	0	0	0	0
7463	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Universiteit_Maastricht	0	0.45000	0.45000	0.07975	0.07975	0.02268	0.02268	0	1	1	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.27608	0	0	0	0	0	1	0	0	0
7464	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Gennep	0	0.50000	0.50000	0.04604	0.04604	0.01980	0.01980	0	1	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.41026	0	0	1	0	0	0	0	0	0
7465	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Station_Luik-Guillemins	0	0.55000	0.55000	0.04604	0.04604	0.01732	0.01732	0	1	1	0	0	0	0	0.00000	0.00000	0.16667	0.00000	0.00000	0.25703	0	0	1	0	0	0	0	0	0
7466	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Valkenburg_aan_de_Geul	0	0.60000	0.60000	0.04604	0.04604	0.01584	0.01584	0	1	1	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.37688	0	0	1	0	0	0	0	0	0
7467	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Echt_(Limburg)	0	0.65000	0.65000	0.06511	0.06511	0.01443	0.01443	0	1	0	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.28287	0	0	1	0	0	0	1	2	0
7468	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Horst_(Limburg)	0	0.70000	0.70000	0.06511	0.06511	0.01336	0.01336	0	1	0	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.36296	0	0	1	0	0	0	1	2	0
7469	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Thorn_(Limburg)	0	0.75000	0.75000	0.04604	0.04604	0.01320	0.01320	0	1	0	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.26691	0	0	1	0	0	1	1	2	0
7470	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Beek_(Limburg)	0	0.80000	0.80000	0.06511	0.06511	0.01229	0.01229	0	1	0	0	0	0	0	0.00000	0.00000	0.66667	0.00000	0.00000	0.38800	0	0	1	0	0	0	1	2	0
7471	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Born_(Nederland)	0	0.85000	0.85000	0.06511	0.06511	0.01188	0.01188	0	1	0	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.33474	0	0	1	0	0	0	0	2	0
7472	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Lummen	0	0.90000	0.90000	0.04604	0.04604	0.01179	0.01179	0	1	1	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.44802	0	0	1	0	0	0	0	2	0
7473	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Susteren	0	0.95000	0.95000	0.04604	0.04604	0.01089	0.01089	0	1	1	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.38481	0	0	1	0	0	0	0	2	0
7474	Limburg	location	http://resolver.kb.nl/resolve?urn=ddd:010570641:mpeg21:a0139:ocr	http://nl.dbpedia.org/resource/Bergen_(Limburg)	0	1.00000	1.00000	0.06511	0.06511	0.01064	0.01064	0	1	0	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.50107	0	0	1	0	0	0	1	0	0
